sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux,wavelength_380,wavelength_390,wavelength_400,wavelength_410,wavelength_420,wavelength_430,wavelength_440,wavelength_450,wavelength_460,wavelength_470,wavelength_480,wavelength_490,wavelength_500,wavelength_510,wavelength_520,wavelength_530,wavelength_540,wavelength_550,wavelength_560,wavelength_570,wavelength_580,wavelength_590,wavelength_600,wavelength_610,wavelength_620,wavelength_630,wavelength_640,wavelength_650,wavelength_660,wavelength_670,wavelength_680,wavelength_690,wavelength_700,wavelength_710,wavelength_720,wavelength_730,wavelength_740,wavelength_750,wavelength_760,wavelength_770,wavelength_780,scene,target_lux,recommended_channel_1,recommended_channel_2,recommended_channel_3,recommended_channel_4,recommended_channel_5,recommended_channel_6,recommended_channel_7
1555,2026-05-10,10,杭州,晴,0.0013,0.3415,31.48,0.0135,62.589,94569.05,0.687015,0.728525,0.758689,0.762686,0.762791,0.788716,0.822769,0.848609,0.88358,0.903667,0.907488,0.943384,0.959581,0.965987,0.978716,0.978589,0.99001,1.0,0.979093,0.972809,0.956621,0.975309,0.956197,0.973142,0.95784,0.965538,0.944637,0.904943,0.882216,0.836761,0.816278,0.792857,0.784579,0.772459,0.757089,0.745961,0.726768,0.729639,0.687,0.666904,0.64804,学习,500,0.3241,0.2198,0.1739,0.0619,0.143,0.004,0.004
1556,2026-06-09,16,杭州,晴,0.0119,0.5159,30.01,0.0108,45.34,76697.03,0.646212,0.688687,0.717255,0.734799,0.745726,0.748199,0.758321,0.811725,0.846232,0.851727,0.875531,0.875394,0.910761,0.945285,0.942977,0.952414,0.992998,0.990176,0.992743,0.986895,0.972747,0.973129,0.994255,0.979143,1.0,0.984727,0.970694,0.930176,0.919051,0.877628,0.826223,0.812345,0.79111,0.788641,0.770633,0.7582,0.75422,0.734086,0.715507,0.688445,0.680169,学习,500,0.4932,0.3474,0.2841,0.105,0.2705,0.004,0.004
1557,2026-04-05,16,杭州,雨,0.9353,0.7916,29.03,0.7464,35.347,7585.68,0.541585,0.644328,0.782291,0.887844,0.875539,0.953832,0.952683,0.990474,1.0,0.98438,0.999363,0.974032,0.981325,0.98123,0.963677,0.933832,0.918469,0.90029,0.88379,0.840184,0.824016,0.787746,0.771557,0.791704,0.784212,0.75055,0.725995,0.704082,0.706766,0.609756,0.67915,0.630544,0.580678,0.646895,0.57245,0.57296,0.591617,0.600698,0.555116,0.4655,0.390228,休息,180,0.6004,0.4948,0.4625,0.004,0.7372,0.3971,0.004
1558,2026-04-06,6,杭州,阴,0.7344,0.6886,11.35,0.116,4.889,5805.91,0.578816,0.671145,0.759721,0.856261,0.848062,0.87447,0.920951,0.921643,0.94371,0.997936,0.969291,1.0,0.968637,0.968935,0.94319,0.975007,0.968388,0.9486,0.940412,0.930852,0.881468,0.890918,0.904994,0.870832,0.848054,0.872999,0.84492,0.822916,0.793719,0.786648,0.740585,0.749203,0.71655,0.722408,0.716099,0.682119,0.701002,0.684374,0.638309,0.567811,0.480683,休息,180,0.6502,0.5256,0.4817,0.004,0.7474,0.4068,0.004
1559,2026-04-02,18,杭州,多云,0.4782,0.5983,22.72,0.0714,3.699,10231.15,0.616536,0.646607,0.714226,0.744683,0.763265,0.774835,0.810539,0.840678,0.886436,0.875678,0.898817,0.925125,0.923027,0.937429,0.955947,0.949346,0.969395,0.961554,0.969533,0.999239,0.964091,0.966709,0.931603,0.977491,1.0,0.958786,0.973513,0.932968,0.89416,0.879985,0.846362,0.832791,0.812431,0.795259,0.809382,0.810159,0.793265,0.775427,0.725441,0.687296,0.625142,学习,500,0.8921,0.6831,0.5421,0.0488,0.629,0.3574,0.004
1560,2026-06-25,15,杭州,多云,0.4362,0.7309,25.13,0.0547,56.684,43856.38,0.632615,0.721758,0.774925,0.824287,0.855992,0.843878,0.883522,0.88493,0.929247,0.935874,0.972766,0.983523,0.968907,1.0,0.961685,0.954055,0.955675,0.957556,0.951459,0.933255,0.902481,0.905828,0.878237,0.913533,0.885023,0.837218,0.83876,0.8138,0.820769,0.754274,0.709144,0.724558,0.664404,0.686811,0.695573,0.675973,0.690565,0.670717,0.618553,0.594759,0.57516,学习,500,0.6237,0.4825,0.3752,0.0055,0.4347,0.2904,0.004
1561,2026-05-17,8,杭州,多云,0.3064,0.5303,23.67,0.042,43.327,44979.17,0.636459,0.715615,0.777446,0.830689,0.838501,0.85115,0.867937,0.903747,0.941824,0.938176,0.950371,0.977888,0.980696,0.997617,0.99387,0.97776,1.0,0.981035,0.976808,0.951836,0.947422,0.924822,0.90166,0.944902,0.910509,0.905254,0.890113,0.897837,0.856662,0.828303,0.802633,0.777335,0.757693,0.750573,0.760544,0.723028,0.717986,0.725199,0.682753,0.635948,0.627749,阅读,400,0.4744,0.3822,0.3132,0.004,0.4219,0.2727,0.004
1562,2026-06-20,15,杭州,晴,0.033,0.3876,31.77,0.0179,56.714,87079.66,0.676998,0.699503,0.738839,0.761778,0.758958,0.780141,0.80054,0.836217,0.868227,0.888166,0.905201,0.905869,0.923129,0.932509,0.947943,0.975594,0.976563,0.978754,1.0,0.987073,0.950879,0.950111,0.949118,0.961236,0.948107,0.945608,0.940321,0.913019,0.872613,0.849884,0.814645,0.788015,0.757505,0.771271,0.750628,0.734149,0.731413,0.721324,0.701344,0.68843,0.65192,办公,450,0.3063,0.2249,0.1662,0.0566,0.1643,0.0108,0.004
1563,2026-06-11,16,杭州,晴,0.0376,0.3733,28.2,0.0135,45.422,80889.48,0.661788,0.689362,0.697975,0.735262,0.732088,0.751351,0.780471,0.802259,0.831589,0.860414,0.87493,0.913921,0.91583,0.922047,0.968545,0.967165,0.976259,1.0,0.992292,0.985524,0.964642,0.954666,0.990839,0.988588,0.986128,0.981082,0.97179,0.953726,0.911307,0.884632,0.851724,0.814194,0.782015,0.787368,0.774746,0.786667,0.751689,0.734628,0.716917,0.709962,0.689773,阅读,400,0.2474,0.179,0.1228,0.0161,0.1282,0.0656,0.004
1564,2026-04-26,16,杭州,晴,0.097,0.485,33.01,0.0163,39.92,76283.21,0.629479,0.703772,0.704476,0.717576,0.738017,0.726832,0.756774,0.795122,0.827432,0.848093,0.866688,0.880049,0.906279,0.923862,0.938742,0.952633,0.964552,0.966301,1.0,0.992158,0.989777,0.966671,0.977849,0.989493,0.996751,0.980696,0.991952,0.962297,0.925733,0.890484,0.848508,0.815179,0.781296,0.804535,0.788514,0.788244,0.767791,0.745656,0.725094,0.695437,0.669488,阅读,400,0.2946,0.2174,0.1574,0.0097,0.1584,0.0901,0.004
1565,2026-04-28,18,杭州,阴,0.7551,0.827,26.15,0.0436,10.758,8368.93,0.595609,0.681111,0.736825,0.849473,0.88836,0.870623,0.89963,0.910081,0.953113,0.953098,0.971138,0.991393,1.0,0.957668,0.974109,0.97013,0.961903,0.962957,0.947979,0.932219,0.906007,0.8848,0.871122,0.879651,0.850457,0.839067,0.842454,0.825358,0.789651,0.771582,0.732543,0.713321,0.706836,0.68222,0.699183,0.681513,0.67839,0.677492,0.63065,0.528147,0.482019,学习,500,0.8912,0.6889,0.5394,0.0331,0.6356,0.3899,0.004
1566,2026-05-13,8,杭州,晴,0.1121,0.4305,18.95,0.0189,42.785,78982.15,0.657312,0.672854,0.702341,0.739617,0.749233,0.747037,0.785002,0.810861,0.834964,0.859678,0.863563,0.893352,0.908982,0.941562,0.950657,0.961031,0.987478,0.971153,0.980697,1.0,0.987662,0.962558,0.98398,0.97573,0.986275,0.989374,0.9709,0.949154,0.912123,0.895584,0.852717,0.811491,0.80407,0.791104,0.780865,0.77644,0.776886,0.735452,0.72731,0.708108,0.682562,办公,450,0.3999,0.2813,0.2246,0.0853,0.2084,0.004,0.004
1567,2026-06-08,17,杭州,多云,0.4554,0.6492,28.29,0.0153,31.92,32362.37,0.637847,0.71304,0.760273,0.824398,0.828439,0.833532,0.886127,0.892939,0.944089,0.953392,0.953068,0.977628,0.972093,0.974197,0.990673,1.0,0.993448,0.97732,0.962308,0.965888,0.941475,0.944608,0.941494,0.949838,0.945675,0.941395,0.914137,0.888531,0.872409,0.841155,0.810069,0.805478,0.774936,0.773766,0.739395,0.734157,0.728267,0.728594,0.684544,0.647319,0.622213,学习,500,0.7248,0.5535,0.4453,0.0535,0.5055,0.2668,0.004
1568,2026-06-28,14,杭州,晴,0.2111,0.292,30.4,0.0026,64.991,85452.85,0.687019,0.715569,0.75476,0.770838,0.772871,0.792935,0.832367,0.865968,0.88167,0.923789,0.91646,0.943449,0.950993,0.969171,0.96447,0.968374,0.984879,1.0,0.991247,0.965401,0.976278,0.959033,0.961887,0.951254,0.933576,0.957961,0.924839,0.914258,0.870814,0.841117,0.789151,0.770952,0.779447,0.765306,0.761339,0.743693,0.72747,0.719187,0.695337,0.665847,0.640877,办公,450,0.3006,0.2101,0.1801,0.0474,0.1843,0.0173,0.004
1569,2026-06-15,9,杭州,多云,0.5177,0.5524,24.01,0.071,56.66,44111.34,0.638789,0.700655,0.767543,0.829296,0.865046,0.860948,0.874387,0.922585,0.942319,0.956774,0.964512,1.0,0.97134,0.959215,0.969149,0.966584,0.950571,0.954526,0.963775,0.911401,0.892422,0.904774,0.884635,0.877071,0.888404,0.85715,0.828741,0.83718,0.800685,0.770919,0.720021,0.709845,0.706484,0.688867,0.709025,0.690469,0.68066,0.686844,0.627343,0.598884,0.553388,休息,180,0.004,0.004,0.1092,0.004,0.2908,0.0556,0.004
1570,2026-05-24,18,杭州,多云,0.5111,0.6095,25.55,0.0404,15.551,22145.42,0.639057,0.67727,0.727882,0.791837,0.802827,0.814853,0.850383,0.865671,0.900183,0.913735,0.92628,0.938032,0.951983,0.981041,0.977829,0.988875,0.9882,1.0,0.994671,0.987357,0.968385,0.963978,0.947555,0.955417,0.973683,0.949816,0.940769,0.932514,0.901454,0.867524,0.833591,0.823547,0.788908,0.794066,0.780096,0.783815,0.775709,0.75807,0.724912,0.674051,0.614556,学习,500,0.808,0.6171,0.4904,0.0574,0.5641,0.2995,0.004
1571,2026-04-12,11,杭州,雨,0.9047,0.7442,26.75,0.5755,64.463,10028.89,0.518795,0.63793,0.723228,0.839752,0.862486,0.892107,0.939144,0.962859,0.960347,0.973646,1.0,0.963518,0.950239,0.958597,0.922225,0.897103,0.901183,0.884703,0.834738,0.816753,0.806669,0.764036,0.771038,0.764239,0.714129,0.698728,0.678767,0.674951,0.643709,0.654751,0.606902,0.598931,0.598701,0.575983,0.584321,0.591564,0.62418,0.58473,0.495104,0.462492,0.3918,学习,500,0.8731,0.6784,0.5331,0.0263,0.6335,0.396,0.004
1572,2026-06-18,7,杭州,雨,0.7844,0.9095,18.19,0.4619,32.247,8292.01,0.556584,0.667192,0.782891,0.867014,0.894,0.918664,0.928006,0.973199,0.974307,0.99684,0.976811,0.997865,1.0,0.961983,0.95067,0.933472,0.914314,0.918023,0.878609,0.840843,0.821199,0.785532,0.787896,0.768427,0.756765,0.753861,0.72813,0.720775,0.705237,0.680854,0.657908,0.602429,0.618185,0.635156,0.643432,0.623609,0.612297,0.598699,0.56452,0.48067,0.413179,学习,500,0.8853,0.688,0.5365,0.0268,0.6353,0.4036,0.004
1573,2026-04-11,9,杭州,多云,0.4386,0.5516,23.3,0.0668,49.077,45031.23,0.654689,0.733474,0.757276,0.834882,0.831923,0.870586,0.889387,0.921399,0.945426,0.977632,0.978772,0.986473,0.989132,1.0,0.988663,0.975779,0.99649,0.971808,0.96915,0.959804,0.921038,0.911252,0.896712,0.905993,0.917525,0.894068,0.896128,0.861943,0.824754,0.793472,0.792021,0.759573,0.734201,0.73108,0.718977,0.687319,0.711057,0.685289,0.655808,0.604285,0.576603,阅读,400,0.4659,0.375,0.3178,0.004,0.4316,0.2723,0.004
1574,2026-04-22,9,杭州,多云,0.3777,0.4866,18.86,0.0764,51.113,46688.92,0.683452,0.712328,0.767823,0.850437,0.844765,0.86649,0.8969,0.917703,0.940971,0.965947,0.973527,0.965064,0.980148,0.991339,0.986467,0.996715,0.97709,1.0,0.96768,0.952508,0.928975,0.918917,0.892762,0.911264,0.929001,0.906326,0.861274,0.863361,0.839306,0.822377,0.766409,0.780378,0.741579,0.723899,0.7096,0.72107,0.71639,0.690469,0.671691,0.630691,0.584567,学习,500,0.6079,0.4719,0.3733,0.0484,0.4287,0.2249,0.004
1575,2026-04-30,15,杭州,阴,0.8513,0.6107,25.7,0.0256,52.44,15463.8,0.589458,0.657738,0.748968,0.872635,0.903628,0.942815,0.908763,0.96224,0.956018,0.990093,0.993288,0.965388,1.0,0.985092,0.98377,0.944322,0.977857,0.933576,0.91466,0.908362,0.867406,0.836973,0.852113,0.823529,0.828849,0.800238,0.816817,0.764604,0.732857,0.721917,0.686954,0.662776,0.682599,0.637998,0.667099,0.671734,0.639519,0.643161,0.570089,0.540567,0.446742,学习,500,0.828,0.6468,0.5019,0.0232,0.5951,0.3809,0.004
1576,2026-04-18,6,杭州,多云,0.4631,0.5434,17.31,0.0265,8.255,16374.5,0.606448,0.673444,0.70913,0.764038,0.774124,0.777043,0.813825,0.826448,0.864435,0.868686,0.894497,0.910325,0.940999,0.934893,0.941884,0.962659,1.0,0.957668,0.988994,0.980428,0.99731,0.970541,0.969269,0.973591,0.974269,0.979687,0.952364,0.981211,0.927592,0.883738,0.852895,0.832176,0.817329,0.818687,0.808177,0.815763,0.773764,0.774007,0.715028,0.674667,0.627068,学习,500,0.8545,0.6518,0.519,0.0571,0.596,0.3214,0.004
1577,2026-05-04,16,杭州,晴,0.1271,0.5773,28.71,0.0176,41.376,67575.13,0.658392,0.669928,0.697106,0.724861,0.718652,0.751672,0.773476,0.82792,0.829414,0.84721,0.887998,0.86831,0.907373,0.921415,0.95176,0.985849,0.961695,0.989856,0.996631,0.993691,0.977314,0.97923,0.966462,1.0,0.973769,0.968933,0.961666,0.936717,0.916266,0.871808,0.82901,0.79723,0.802716,0.786839,0.760618,0.769011,0.745728,0.718113,0.700269,0.701634,0.683942,学习,500,0.5581,0.3964,0.338,0.1211,0.3489,0.0115,0.004
1578,2026-04-19,13,杭州,多云,0.4632,0.7792,28.21,0.0341,65.455,48001.59,0.679947,0.721015,0.790597,0.84468,0.854364,0.862078,0.898272,0.931383,0.975058,0.97897,0.979658,0.983383,1.0,0.990494,0.978725,0.975047,0.999907,0.966316,0.966676,0.913946,0.930611,0.910358,0.902175,0.865645,0.877343,0.854641,0.832872,0.801566,0.783463,0.751391,0.744647,0.70414,0.694993,0.703735,0.685062,0.6702,0.674913,0.655801,0.607322,0.595917,0.561503,办公,450,0.5303,0.4174,0.3352,0.004,0.4242,0.2593,0.004
1579,2026-05-18,11,杭州,晴,0.0422,0.4232,28.08,0.0052,68.754,97387.06,0.696688,0.735575,0.761482,0.778379,0.796781,0.793315,0.822017,0.870354,0.888173,0.922554,0.934036,0.96531,0.950505,0.979461,0.976118,0.990948,1.0,0.998271,0.994904,0.983261,0.963246,0.962913,0.960322,0.949276,0.942,0.941564,0.92404,0.883957,0.870136,0.82473,0.77894,0.772549,0.742132,0.756937,0.745378,0.730485,0.727884,0.709492,0.674104,0.673224,0.639641,学习,500,0.2905,0.1965,0.1547,0.0442,0.1446,0.004,0.004
1580,2026-06-04,8,杭州,晴,0.178,0.5499,23.27,0.0172,45.069,66151.58,0.656257,0.695576,0.718824,0.740661,0.750228,0.743729,0.803767,0.827553,0.84233,0.863349,0.899198,0.911022,0.929368,0.947767,0.959716,0.951768,0.978572,0.996634,1.0,0.98438,0.981365,0.989285,0.993957,0.987786,0.994331,0.981823,0.97051,0.940451,0.903617,0.891924,0.854263,0.806856,0.793297,0.78168,0.772445,0.762102,0.759568,0.721392,0.703848,0.697693,0.667957,学习,500,0.559,0.3893,0.3474,0.1132,0.35,0.0235,0.004
1581,2026-05-31,15,杭州,雨,0.9036,0.7338,25.01,0.721,55.999,9701.37,0.539061,0.632842,0.753133,0.873035,0.879955,0.910306,0.922591,0.95788,0.953187,0.985231,1.0,0.962134,0.983481,0.951235,0.926419,0.913581,0.895785,0.866732,0.863786,0.819831,0.80531,0.810565,0.762297,0.744103,0.732628,0.739548,0.706496,0.692459,0.657977,0.642137,0.640081,0.590596,0.575305,0.586697,0.584873,0.585047,0.584057,0.585613,0.516538,0.476569,0.403094,学习,500,0.8741,0.6797,0.5315,0.023,0.6301,0.4026,0.004
1582,2026-05-31,16,杭州,晴,0.0062,0.3922,28.39,0.0158,44.784,79731.94,0.663718,0.676967,0.721499,0.730164,0.73951,0.748786,0.786233,0.812247,0.847095,0.855691,0.885439,0.91346,0.932144,0.911476,0.95318,0.953536,0.976868,0.985257,1.0,0.990563,0.978761,0.987346,0.976853,0.986143,0.992344,0.988642,0.978722,0.957635,0.920715,0.89246,0.854525,0.825531,0.795076,0.804971,0.798446,0.788538,0.767952,0.75953,0.733834,0.705413,0.688626,学习,500,0.4665,0.3246,0.2684,0.1015,0.2353,0.004,0.004
1583,2026-05-06,10,杭州,晴,0.1162,0.3078,26.64,0.0119,62.115,83652.28,0.675945,0.721574,0.750458,0.781853,0.775098,0.780337,0.811976,0.867065,0.885532,0.913084,0.919041,0.930694,0.95817,0.951513,0.980024,1.0,0.968927,0.984491,0.990509,0.976921,0.967767,0.981459,0.951883,0.95757,0.948022,0.935054,0.937099,0.894718,0.868333,0.846348,0.816855,0.776027,0.761929,0.745491,0.759123,0.743998,0.729797,0.701313,0.700353,0.666363,0.658815,学习,500,0.4063,0.2801,0.2465,0.0806,0.2467,0.004,0.004
1584,2026-06-12,13,杭州,多云,0.3503,0.5185,24.68,0.0674,70.139,49425.12,0.668562,0.712318,0.791063,0.849297,0.834891,0.880958,0.916181,0.925953,0.948414,0.95529,0.972418,1.0,0.985862,0.995316,0.979432,0.979556,0.986661,0.97665,0.948353,0.925752,0.899768,0.901966,0.882089,0.891793,0.850879,0.853227,0.840034,0.826222,0.779986,0.763688,0.747906,0.718743,0.706126,0.686945,0.689172,0.674402,0.689634,0.674118,0.634403,0.598292,0.572999,学习,500,0.5778,0.4501,0.3568,0.0293,0.422,0.2398,0.004
1585,2026-05-27,12,杭州,阴,0.8203,0.8299,27.93,0.0158,71.212,19411.89,0.582031,0.648213,0.773221,0.836746,0.868934,0.881194,0.913627,0.945596,0.980291,0.967954,1.0,0.957712,0.958456,0.955962,0.967718,0.931144,0.911219,0.935374,0.888384,0.889143,0.861661,0.840477,0.832906,0.800567,0.776949,0.786424,0.757193,0.749394,0.729255,0.679746,0.658403,0.645918,0.651822,0.615992,0.648116,0.59686,0.638999,0.616333,0.567702,0.51451,0.419614,学习,500,0.799,0.6247,0.489,0.0197,0.5817,0.3686,0.004
1586,2026-04-18,6,杭州,晴,0.0629,0.5632,17.47,0.0198,8.255,32439.13,0.510586,0.541446,0.545071,0.568854,0.542987,0.556414,0.590165,0.62343,0.638534,0.66601,0.678611,0.717554,0.730619,0.761524,0.788206,0.813793,0.849676,0.875173,0.899417,0.890136,0.914703,0.93151,0.941305,0.966959,0.997128,0.998664,1.0,0.984509,0.959932,0.91712,0.893504,0.846975,0.847382,0.834236,0.823274,0.804501,0.782191,0.77057,0.733341,0.734252,0.697061,学习,500,0.8407,0.6119,0.5162,0.1374,0.5421,0.1547,0.004
1587,2026-05-24,18,杭州,阴,0.8654,0.8576,20.85,0.1297,15.551,8278.86,0.579592,0.672934,0.754701,0.853809,0.864366,0.915374,0.952514,0.9636,0.947992,0.988402,0.980862,0.983042,1.0,0.985768,0.977891,0.966463,0.939555,0.922308,0.915226,0.896991,0.886777,0.877487,0.849559,0.845033,0.845828,0.815637,0.808868,0.784504,0.75164,0.71081,0.690226,0.699106,0.646113,0.68823,0.647367,0.627813,0.642545,0.613337,0.564729,0.533597,0.450059,学习,500,0.8888,0.6881,0.5404,0.0307,0.6375,0.393,0.004
1588,2026-04-23,9,杭州,晴,0.0879,0.2847,23.49,0.0053,51.286,86814.62,0.661469,0.69722,0.694956,0.735734,0.761981,0.755839,0.793216,0.824305,0.844231,0.875978,0.885646,0.902351,0.918338,0.929908,0.942431,0.959522,0.974746,0.976882,0.977059,1.0,0.973393,0.94502,0.964267,0.968866,0.999971,0.963021,0.965787,0.920795,0.888622,0.850428,0.835189,0.791346,0.778624,0.78192,0.766601,0.760106,0.73198,0.70465,0.717607,0.694662,0.659849,学习,500,0.4058,0.288,0.227,0.0817,0.1961,0.004,0.004
1589,2026-05-17,15,杭州,多云,0.4006,0.6914,22.97,0.0612,54.734,44717.74,0.645136,0.706125,0.770732,0.847862,0.842808,0.870471,0.891071,0.921002,0.948012,0.951555,0.951486,0.993011,0.96043,0.983014,1.0,0.979758,0.977264,0.968758,0.963032,0.949213,0.899428,0.917934,0.894036,0.881185,0.871019,0.875581,0.84977,0.835554,0.8077,0.780609,0.756849,0.738095,0.723731,0.720683,0.694918,0.683697,0.68409,0.671184,0.624588,0.599597,0.572862,休息,180,0.004,0.0063,0.0909,0.004,0.2824,0.0536,0.004
1590,2026-05-31,15,杭州,雨,0.9726,0.9256,28.75,0.4145,55.999,7595.02,0.517181,0.628307,0.763372,0.887287,0.886105,0.947838,0.961194,0.963068,0.999458,0.997561,1.0,0.988149,0.99655,0.978984,0.961668,0.943862,0.927045,0.896399,0.844585,0.848053,0.810794,0.821068,0.793474,0.787022,0.750329,0.756616,0.70929,0.704983,0.668952,0.667989,0.663282,0.625601,0.586032,0.590828,0.642551,0.608009,0.583845,0.608122,0.532043,0.502998,0.397281,学习,500,0.8904,0.6914,0.5409,0.0264,0.6405,0.4045,0.004
1591,2026-04-09,12,杭州,多云,0.3931,0.4676,28.85,0.035,66.03,47702.46,0.655349,0.71138,0.796778,0.863549,0.851592,0.872457,0.897133,0.948196,0.974675,0.980113,0.974552,0.998677,0.999239,1.0,0.981146,0.975194,0.961568,0.983124,0.968979,0.918218,0.908684,0.893426,0.903976,0.888538,0.898227,0.865522,0.837211,0.823261,0.795444,0.789189,0.771268,0.732988,0.70644,0.711236,0.684734,0.695423,0.670295,0.685934,0.640066,0.612962,0.573315,阅读,400,0.433,0.3516,0.3128,0.004,0.4345,0.2544,0.004
1592,2026-04-09,10,杭州,晴,0.0807,0.5158,27.11,0.014,58.121,85745.44,0.668312,0.703923,0.730475,0.761301,0.77799,0.788625,0.812702,0.833413,0.891243,0.894711,0.910471,0.932335,0.929251,0.957926,0.968493,0.979035,1.0,0.980663,0.990572,0.976989,0.969387,0.971345,0.961283,0.962049,0.940745,0.961489,0.92235,0.909837,0.875272,0.825017,0.811382,0.777652,0.769862,0.761525,0.754794,0.743563,0.730353,0.720313,0.695421,0.674981,0.652374,休息,180,0.0592,0.0479,0.0852,0.004,0.2283,0.0297,0.004
1593,2026-06-09,15,杭州,阴,0.7575,0.6115,25.68,0.0869,56.485,19472.85,0.612968,0.669706,0.755461,0.898338,0.876928,0.877618,0.919998,0.95119,0.988116,0.990258,0.976786,0.956447,1.0,0.986923,0.992819,0.954946,0.945055,0.923871,0.903023,0.895373,0.862813,0.828137,0.856229,0.830687,0.826153,0.82224,0.784904,0.764832,0.729294,0.730997,0.674193,0.679828,0.672243,0.64018,0.67142,0.623442,0.628262,0.640898,0.595741,0.510702,0.482552,休息,180,0.3489,0.3006,0.322,0.004,0.5693,0.2746,0.004
1594,2026-05-12,17,杭州,阴,0.8021,0.7669,23.57,0.0418,28.915,13287.25,0.56082,0.683336,0.761447,0.841839,0.879102,0.895389,0.923357,0.942653,0.974678,0.948703,0.982994,1.0,0.971231,0.962421,0.957491,0.952539,0.955147,0.924736,0.923053,0.894587,0.882032,0.85345,0.837454,0.81276,0.787428,0.803884,0.757479,0.77149,0.758115,0.723203,0.658369,0.672728,0.673105,0.675984,0.661039,0.650049,0.652948,0.667895,0.586533,0.50847,0.46528,阅读,400,0.7602,0.6065,0.4994,0.004,0.6691,0.4212,0.004
1595,2026-06-26,12,杭州,晴,0.2117,0.5263,33.84,0.019,71.968,84670.89,0.689216,0.729046,0.759061,0.778214,0.796845,0.813813,0.819542,0.867002,0.882599,0.911596,0.942983,0.94776,0.962595,0.948162,0.971596,0.980736,0.979596,1.0,0.994068,0.990752,0.981439,0.971841,0.957615,0.95536,0.952296,0.928118,0.923646,0.891186,0.852541,0.810125,0.767588,0.761849,0.740818,0.731325,0.719815,0.716164,0.698306,0.697014,0.682531,0.648985,0.64442,阅读,400,0.1682,0.1196,0.125,0.004,0.1828,0.0215,0.004
1596,2026-04-28,17,杭州,多云,0.3595,0.5186,28.75,0.0673,26.254,32799.54,0.626163,0.715057,0.754197,0.804512,0.809923,0.827001,0.848547,0.873661,0.877569,0.902546,0.941919,0.960572,0.958511,0.951711,0.974802,0.982523,0.958213,1.0,0.988539,0.957172,0.959331,0.949717,0.968428,0.947652,0.939358,0.94626,0.922509,0.927953,0.889671,0.846272,0.821936,0.801798,0.789655,0.76637,0.766664,0.776774,0.779303,0.746044,0.710774,0.695055,0.626548,阅读,400,0.6015,0.4764,0.3895,0.004,0.5058,0.32,0.004
1597,2026-04-06,17,杭州,雨,0.8204,0.9281,18.82,0.5664,20.883,6301.61,0.538349,0.641959,0.760126,0.854608,0.906044,0.963685,0.933673,0.97467,0.988226,1.0,0.994807,0.999334,0.994813,0.992088,0.977109,0.968463,0.9209,0.912932,0.885652,0.87725,0.821412,0.840575,0.814403,0.814234,0.7856,0.768586,0.745016,0.72836,0.682317,0.684964,0.65763,0.648454,0.624646,0.632214,0.621667,0.595994,0.621656,0.631377,0.567971,0.476375,0.399685,阅读,400,0.8261,0.6551,0.5373,0.004,0.712,0.4533,0.004
1598,2026-05-23,8,杭州,雨,0.9646,0.7803,19.15,0.6343,44.037,7239.36,0.49339,0.619138,0.730622,0.839903,0.902862,0.884574,0.920048,0.982372,0.95594,0.976862,1.0,0.973828,0.971416,0.942778,0.923444,0.893838,0.892503,0.877713,0.875652,0.815841,0.817946,0.794333,0.753813,0.750802,0.737798,0.703262,0.703096,0.675401,0.662841,0.642156,0.623942,0.600046,0.582353,0.565575,0.600916,0.586317,0.599499,0.580961,0.519093,0.450047,0.381843,学习,500,0.8957,0.6946,0.545,0.028,0.6458,0.4028,0.004
1599,2026-05-07,18,杭州,多云,0.5212,0.7325,21.13,0.0089,12.721,20049.9,0.629008,0.689048,0.735035,0.792197,0.780546,0.833833,0.849128,0.874436,0.924509,0.925782,0.928655,0.953914,0.98843,0.97295,0.993719,0.979344,1.0,0.997215,0.991497,0.977691,0.971605,0.943872,0.946805,0.949256,0.948734,0.958789,0.942319,0.914434,0.917841,0.865906,0.849924,0.792564,0.802454,0.801493,0.787358,0.768866,0.762357,0.760924,0.712054,0.680636,0.60714,休息,180,0.377,0.3079,0.2943,0.004,0.4915,0.256,0.004
